menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
1,1,1901,1901,2.25,4.5
3,3,1900,1906,0.4,0.8
2,2,1918,1918,0.5,0.5
1,1,1900,1900,1.0,2.0
1,1,1957,1957,1.25,1.25
2,2,1913,1914,0.1,0.1
46,50,1900,1973,0.02,0.5
1,1,1893,1893,1.75,1.75
1,1,1958,1958,2.25,2.25
4,4,1915,1916,0.15,0.15
2,2,1901,1901,0.9,1.75
2,2,1889,1892,0.25,0.25
1,1,1918,1918,0.55,0.55
1,1,1866,1866,1.5,1.5
1,1,1943,1943,0.35,0.35
1,1,1917,1917,1.25,1.25
1,1,1957,1957,0.85,0.85
1,1,1948,1948,2.15,2.15
3,3,1901,1917,0.15,0.5
1,1,1972,1972,1.65,1.65
1,1,1913,1913,0.5,0.5
1,1,1919,1919,0.35,0.35
2,2,1907,1920,0.15,0.15
4,4,1912,1914,0.65,0.65
2,2,1912,1914,0.3,0.3
1,2,1914,1914,0.15,0.25
4,4,1901,1921,0.1,0.15
1,1,1917,1917,0.3,0.3
3,4,1955,1969,0.25,1.0
1,1,1914,1914,3.5,7.0
5,5,1900,1900,0.15,0.15
2,2,1912,1912,0.5,0.5
1,1,1914,1914,0.5,0.5
1,1,1912,1912,0.3,0.3
1,1,1917,1917,0.3,0.3
1,1,1917,1917,0.7,0.7
1,1,1918,1918,3.25,6.5
2,2,1913,1913,0.4,0.4
3,3,1907,1907,0.25,0.25
1,1,1969,1969,4.25,4.25
1,1,1920,1920,0.25,8.75
2,2,1954,1954,0.45,0.45
1,1,1900,1900,0.15,0.75
1,1,1913,1913,0.35,0.35
1,1,1917,1917,0.85,0.85
1,1,1954,1954,4.0,4.0
1,1,1900,1900,0.25,0.25
4,4,1917,1917,2.5,2.5
3,3,1946,1953,0.35,0.35
1,1,1912,1912,0.3,0.5
1,1,1901,1901,0.15,0.15
1,0,2006,2006,9.5,9.5
1,1,1948,1948,1.0,1.0
1,1,1900,1900,1.0,1.75
1,1,1961,1961,0.35,0.35
13,13,1907,1917,0.4,70.0
1,1,1955,1955,0.25,0.35
1,1,1957,1957,2.75,3.5
3,3,1914,1954,0.05,0.25
1,1,1912,1912,1.25,1.25
2,2,1900,1905,0.5,2.5
1,1,1913,1913,0.7,1.4
1,1,1913,1913,0.65,0.65
1,1,1987,1987,3.95,4.95
1,1,1981,1981,1.9,1.9
1,1,1914,1914,0.9,1.75
17,17,1900,1943,0.35,0.35
3,3,1916,1916,0.15,0.15
2,2,1940,1957,0.9,0.9
1,1,1939,1939,1.3,1.3
2,2,1963,1965,1.1,1.1
6,6,1900,1901,1.75,3.5
3,3,1894,1901,0.25,0.5
4,4,1918,1918,0.1,0.15
1,1,1917,1917,0.25,0.25
1,1,1900,1900,1.25,1.25
3,3,1918,1918,0.35,0.35
2,2,1955,1962,0.35,3.75
1,1,1918,1918,0.7,0.7
14,14,1914,1917,0.05,0.05
25,26,1900,1948,0.15,2.5
1,1,1914,1914,0.75,0.75
2,2,1901,1901,0.4,0.4
1,1,1901,1901,1.4,2.5
3,3,1914,1914,0.6,0.6
1,1,1915,1915,0.3,0.6
1,1,1918,1918,0.25,0.4
1,1,1919,1919,2.75,2.75
4,4,1917,1918,0.45,0.45
1,1,1913,1913,4.25,4.25
4,4,1912,1918,1.0,3.5
22,22,1900,1913,0.1,0.4
4,4,1900,1900,0.35,0.35
1,1,1901,1901,0.1,0.15
1,1,1906,1906,0.3,0.5
1,1,1985,1985,25.0,25.0
4,4,1900,1900,0.4,0.75
1,1,1907,1907,0.65,1.25
1,1,1918,1918,0.15,0.15
1,1,1914,1914,0.25,0.25
1,1,1910,1910,0.3,0.3
1,1,1865,1865,4.0,4.0
1,1,1917,1917,0.75,0.75
8,8,1900,1933,0.3,0.6
1,1,1961,1961,3.0,3.0
1,1,1988,1988,4.99,4.99
1,1,1957,1957,0.25,0.25
2,2,1906,1906,0.1,0.1
1,1,1920,1920,0.8,0.8
2,2,1957,1959,0.2,0.25
2,2,1906,1907,1.15,2.25
1,1,1907,1907,0.35,0.35
1,1,1896,1896,0.25,0.25
3,3,1977,1988,9.25,24.0
1,1,1986,1986,3.5,3.5
11,11,1892,1905,0.3,1.0
9,8,1900,1917,0.2,20.0
1,1,1917,1917,0.2,0.2
5,5,1900,1900,0.2,0.2
1,1,1920,1920,7.0,7.0
2,2,1913,1915,1.0,1.0
1,1,1959,1959,1.0,1.0
1,1,1913,1913,0.1,0.1
1,1,1987,1987,20.0,20.0
9,10,1912,1916,0.05,0.05
1,1,1913,1913,0.1,0.1
3,3,1900,1900,0.2,0.4
1,1,1918,1918,0.15,0.15
1,1,1919,1919,0.65,0.65
1,1,1972,1972,0.45,0.85
4,4,1900,1919,0.3,0.75
13,13,1913,1918,0.1,0.2
2,3,1933,1985,0.15,2.25
1,0,2000,2000,9.5,9.5
9,9,1940,1971,0.35,1.25
1,1,1917,1917,1.5,1.5
1,1,1918,1918,1.75,1.75
1,1,1914,1914,0.3,0.3
1,1,1940,1940,0.65,0.65
2,2,1917,1917,0.8,0.8
3,3,1913,1914,0.3,0.35
2,2,1907,1913,2.25,4.25
1,1,1900,1900,0.45,0.8
4,4,1955,1987,0.5,3.5
4,4,1900,1900,0.2,0.2
2,2,1940,1946,0.4,0.4
1,1,1931,1931,0.35,0.4
1,1,1917,1917,0.3,0.3
3,3,1894,1906,0.4,50.0
1,1,1951,1951,11.0,11.0
2,2,1917,1917,0.5,0.5
1,1,1918,1918,0.6,0.6
1,1,1914,1914,0.2,0.3
1,1,1873,1873,5.0,5.0
1,1,1965,1965,1.85,1.85
1,1,1900,1900,0.35,0.35
1,1,1949,1949,2.3,2.3
1,1,1918,1918,0.25,4.0
1,1,1918,1918,0.25,0.25
1,1,1914,1914,0.25,0.25
1,1,1914,1914,0.5,0.5
22,22,1917,1918,0.2,0.35
3,3,1913,1914,0.65,0.75
1,1,1906,1906,0.1,0.2
1,1,1968,1968,1.25,1.25
1,1,1866,1866,2.0,2.0
1,1,1916,1916,0.4,0.4
1,1,1987,1987,2.5,2.5
2,2,1914,1914,0.25,0.25
1,1,1915,1915,0.15,0.15
1,1,1914,1914,0.15,0.15
1,1,1901,1901,0.5,0.5
1,1,1913,1913,60.0,60.0
1,1,1959,1959,0.8,0.8
2,2,1854,1859,2.5,2.5
1,1,1987,1987,3.95,3.95
1,1,1987,1987,1.0,1.0
1,1,1901,1901,0.15,1.5
6,6,1900,1917,0.25,0.25
1,1,1987,1987,4.95,4.95
1,1,1917,1917,0.35,0.35
1,1,1957,1957,1.75,1.75
1,1,1913,1913,100.0,100.0
1,1,1913,1913,0.25,2.5
1,1,1907,1907,0.25,0.25
1,1,1986,1986,7.75,7.75
1,1,1961,1961,1.75,1.75
1,1,1950,1950,0.85,0.85
2,2,1933,1955,0.2,0.3
1,1,1972,1972,1.95,1.95
1,0,1851,1851,2.0,2.0
1,1,1958,1958,12.0,12.0
9,9,1912,1912,0.25,0.4
1,1,1918,1918,1.45,1.45
7,7,1917,1917,0.55,0.6
1,1,1913,1913,0.5,0.75
6,6,1943,1973,0.75,4.5
1,1,1913,1913,0.75,0.75
1,1,1938,1938,0.25,0.25
1,1,1987,1987,15.0,15.0
1,1,1900,1900,0.15,0.25
1,1,1961,1961,0.6,0.6
1,1,1900,1900,0.25,0.25
1,1,1892,1892,0.5,0.5
1,1,1950,1950,3.0,3.0
1,1,1917,1917,1.75,3.25
1,1,1917,1917,0.1,0.1
1,1,1987,1987,2.15,2.15
1,1,1984,1984,7.95,7.95
1,1,1955,1955,0.65,0.65
1,1,1988,1988,0.5,0.75
3,3,1905,1914,0.15,0.2
1,1,1961,1961,0.6,0.6
1,1,1963,1963,1.25,1.25
2,2,1901,1901,1.0,2.0
3,3,1919,1919,0.45,0.45
1,1,1959,1959,0.75,0.75
1,1,1918,1918,1.75,3.5
1,1,1917,1917,0.35,0.35
1,1,1917,1917,0.9,0.9
1,1,1900,1900,0.05,0.05
2,2,1899,1961,0.5,1.9
1,1,1953,1953,0.5,0.5
1,1,1917,1917,0.65,0.65
3,3,1919,1945,0.25,0.3
1,1,1918,1918,0.15,0.15
1,1,1917,1917,6.0,6.0
1,1,1967,1967,3.0,5.75
1,1,1917,1917,2.75,2.75
1,1,1901,1901,0.15,0.15
1,1,1917,1917,0.45,0.45
1,1,1963,1963,1.1,1.1
1,1,1912,1912,0.3,0.3
3,3,1913,1919,0.6,0.75
1,1,1913,1913,15.0,15.0
1,1,1901,1901,12.0,12.0
1,1,1918,1918,0.5,0.5
5,5,1959,1959,3.85,4.1
1,1,1955,1955,1.0,1.0
1,2,1919,1919,0.4,0.4
1,1,1943,1943,0.4,0.4
2,2,1914,1914,0.3,0.3
1,1,1852,1852,3.0,3.0
1,1,1900,1900,0.6,0.6
26,26,1900,1914,0.4,0.75
1,1,1967,1967,3.45,3.45
2,2,1917,1917,0.8,0.8
1,1,1900,1900,0.15,0.15
3,3,1900,1944,0.15,0.3
1,1,1951,1951,0.35,0.35
1,1,1907,1907,1.5,1.5
1,1,1915,1915,0.25,0.25
2,2,1941,1941,0.35,0.35
1,1,1933,1933,0.75,0.75
2,3,1915,1938,0.25,0.25
7,7,1913,1914,0.15,0.15
3,3,1913,1914,0.15,0.25
1,1,1900,1900,3.5,33.25
9,9,1913,1948,0.25,0.5
1,1,1913,1913,0.1,0.1
3,3,1939,1946,0.15,0.5
1,1,1961,1961,1.1,1.1
3,3,1917,1917,0.1,0.75
4,4,1914,1914,0.15,0.15
2,1,1856,1856,2.0,2.0
2,2,1913,1913,0.3,0.3
1,1,1892,1892,0.8,15.0
1,1,1915,1915,0.5,0.5
1,1,1987,1987,15.0,15.0
1,1,1941,1941,1.25,1.25
1,1,1955,1955,0.6,0.6
3,3,1901,1901,0.2,0.2
1,1,1901,1901,0.35,0.35
1,1,1899,1899,0.5,0.5
1,1,1917,1917,0.25,0.25
2,2,1914,1914,0.1,0.1
3,3,1960,1968,0.5,0.75
1,1,1892,1892,1.25,2.5
3,3,1941,1952,0.15,0.15
1,1,1969,1969,0.5,3.25
2,2,1947,1947,1.5,1.5
7,7,1918,1918,0.15,0.15
1,1,1918,1918,0.6,0.6
2,2,1914,1920,0.2,0.25
59,75,1914,1916,0.3,0.3
1,1,1915,1915,1.25,1.25
1,1,1901,1901,0.5,2.0
1,1,1892,1892,0.5,0.9
1,1,1959,1959,14.0,14.0
1,1,1939,1939,0.6,0.6
1,1,1949,1949,1.25,1.25
17,17,1900,2928,0.1,0.35
1,1,1968,1968,5.95,5.95
3,4,1917,1917,0.75,0.75
1,1,1940,1940,0.25,0.25
1,1,1900,1900,0.5,0.5
1,1,1900,1900,0.5,0.5
1,1,1918,1918,40.0,40.0
1,1,2005,2005,3.0,3.0
2,2,1918,1918,0.6,0.6
3,3,1917,1917,0.5,0.5
1,1,1912,1912,40.0,40.0
2,2,1917,1917,0.1,0.1
1,1,1998,1998,95.0,95.0
1,1,1965,1965,2.5,2.5
7,7,1866,1914,1.75,4.5
8,8,1900,1906,0.2,0.2
1,1,1900,1900,0.6,0.6
3,3,1914,1916,1.0,1.0
2,3,1920,1920,0.75,0.75
4,4,1920,1920,1.25,1.25
4,4,1894,1914,0.25,25.0
1,1,1919,1919,0.5,0.5
4,5,1943,1945,0.15,0.2
2,2,1901,1901,0.15,0.15
2,2,1905,1905,1.75,3.5
1,1,1957,1957,1.85,1.85
1,1,1961,1961,5.0,5.0
1,1,1906,1906,2.5,2.5
6,6,1900,1906,0.4,40.0
1,1,1913,1913,0.6,0.6
2,2,1914,1914,0.1,0.1
1,1,1913,1913,1.75,1.75
1,1,1914,1914,0.25,5.25
1,1,1910,1910,0.12,0.12
17,17,1900,1917,0.2,30.0
1,1,1851,1851,5.0,5.0
1,1,1918,1918,1.5,24.75
1,2,1919,1919,0.85,0.85
1,1,1969,1969,1.75,1.75
1,1,1981,1981,3.85,3.85
1,1,1919,1919,0.9,0.9
16,21,1912,1933,0.4,0.75
1,1,1901,1901,0.35,0.6
1,1,1961,1961,0.9,0.9
1,1,1962,1962,1.25,1.25
1,1,1892,1892,1.0,1.0
1,1,1914,1914,0.1,0.1
1,1,1944,1944,2.5,2.5
1,1,1944,1944,0.35,0.35
1,1,1987,1987,3.5,3.5
1,1,1967,1967,2.95,2.95
1,1,1892,1892,0.4,0.75
1,1,1971,1971,5.75,5.75
1,1,1985,1985,4.75,4.75
1,1,1959,1959,2.5,2.5
1,1,1933,1933,0.4,0.4
1,1,1941,1941,0.75,0.75
1,1,1938,1938,0.3,0.3
1,1,1914,1914,0.65,1.5
1,1,1984,1984,3.75,3.75
3,3,1900,1900,1.25,1.25
1,1,1961,1961,1.0,1.0
1,1,1978,1978,0.5,0.5
1,1,1918,1918,0.15,0.15
6,6,1955,1987,0.15,1.0
1,1,1901,1901,5.75,5.75
2,2,1914,1917,0.25,0.3
1,1,1900,1900,0.2,0.2
1,1,1986,1986,105.0,105.0
1,1,1892,1892,0.65,0.65
1,1,1953,1953,1.6,1.6
2,2,1914,1914,0.1,0.1
1,1,1907,1907,0.6,0.6
1,1,1914,1914,0.65,0.65
1,1,1918,1918,0.35,0.35
1,1,1955,1955,0.8,0.8
1,1,1961,1961,0.6,0.6
3,3,1925,1927,0.2,0.3
1,1,1914,1914,0.35,0.35
1,1,1914,1914,0.4,0.4
3,3,1912,1914,0.25,0.25
2,2,1919,1919,0.4,0.4
1,1,1913,1913,0.1,0.1
2,2,1943,1943,0.25,0.25
1,1,1918,1918,0.3,0.3
1,1,1912,1912,0.35,0.35
1,1,1980,1980,4.5,4.5
1,1,1919,1919,0.65,0.65
1,1,1987,1987,9.5,9.5
1,1,1958,1958,6.0,6.0
2,2,1906,1906,0.4,0.4
1,1,1901,1901,0.25,0.25
1,1,1913,1913,0.3,0.3
1,1,1954,1954,0.8,0.8
1,1,1917,1917,0.5,0.5
1,1,1900,1900,0.5,0.5
2,2,1927,1927,0.35,0.35
20,28,1913,1920,0.3,0.5
1,1,1918,1918,0.2,0.2
1,1,1941,1941,1.0,1.0
1,1,1917,1917,1.25,1.25
1,1,1900,1900,0.75,0.75
2,2,1900,1912,0.3,0.6
1,1,1987,1987,5.65,5.65
5,5,1901,1901,0.35,35.0
1,1,1918,1918,0.25,0.25
1,1,1962,1962,2.25,2.25
1,1,1975,1975,0.95,0.95
3,3,1912,1915,0.3,0.3
1,1,1948,1948,0.9,0.9
1,1,1901,1901,0.1,0.1
5,5,1900,1913,0.15,0.15
1,1,1984,1984,4.25,4.25
1,1,1918,1918,0.3,0.3
1,1,1906,1906,0.35,0.35
15,15,1920,1957,0.2,0.25
1,1,1906,1906,1.0,1.0
1,1,1919,1919,0.45,0.45
1,1,1913,1913,0.25,0.25
1,1,1913,1913,0.2,0.2
1,1,1938,1938,2.5,4.5
1,1,1972,1972,3.25,5.5
1,1,1905,1905,0.75,1.5
2,2,1964,1964,0.75,0.75
1,1,1901,1901,0.15,0.15
1,1,1982,1982,0.85,0.85
5,5,1900,1959,0.15,2.0
2,2,1901,1907,0.35,0.35
1,1,1900,1900,1.0,2.0
1,1,1894,1894,0.6,0.6
1,1,1963,1963,3.75,3.75
1,1,1991,1991,6.0,6.0
1,0,1856,1856,0.13,0.13
1,1,1962,1962,3.25,3.25
1,1,1941,1941,1.25,1.25
1,1,1945,1945,1.5,1.5
2,2,1946,1946,0.85,1.6
7,7,1906,1907,0.6,0.6
6,6,1917,1917,1.25,1.5
4,4,1900,1900,0.2,0.2
1,1,1914,1914,2.25,2.25
1,1,1901,1901,0.35,0.35
2,2,1901,1901,0.3,0.3
11,11,1900,1914,0.6,0.85
1,1,1943,1943,0.2,0.2
1,1,1957,1957,0.45,0.45
1,1,1913,1913,0.1,0.1
1,1,1900,1900,0.35,0.35
1,1,1952,1952,4.0,4.0
1,1,1913,1913,0.05,0.05
2,2,1901,1901,1.0,1.5
1,1,1987,1987,4.25,4.25
1,1,1900,1900,0.6,0.6
1,1,1955,1955,0.6,0.6
1,1,1963,1963,3.0,3.0
1,1,1907,1907,0.15,0.15
2,2,1917,1917,0.25,0.25
1,1,1917,1917,0.1,0.1
2,2,1951,1951,0.3,0.4
1,1,1900,1900,0.15,0.15
1,1,1947,1947,0.4,0.4
1,1,1901,1901,0.1,0.1
1,1,1989,1989,6.95,6.95
1,1,1882,1882,5.0,5.0
1,1,1955,1955,0.95,0.95
3,3,1897,1901,0.15,0.4
1,1,1900,1900,1.0,2.0
16,16,1907,1914,0.25,0.5
2,2,1901,1901,0.1,0.1
1,1,1914,1914,0.3,1.0
1,1,1914,1914,1.5,1.5
1,1,1859,1859,3.5,3.5
1,1,1959,1959,0.6,0.6
1,1,1949,1949,2.0,2.0
10,10,1901,1949,0.2,0.2
9,9,1930,1942,0.25,0.35
11,11,1914,1952,0.15,0.15
1,1,1914,1914,0.4,0.4
1,1,1900,1900,0.5,1.0
15,15,1894,1955,0.35,0.6
1,1,1984,1984,6.95,6.95
1,1,1980,1980,5.4,5.4
1,1,1984,1984,7.75,7.75
1,1,1900,1900,0.2,0.2
1,1,1900,1900,0.6,1.0
3,3,1907,1907,0.1,0.1
1,1,1961,1961,0.35,0.35
1,1,1906,1906,0.45,0.8
6,6,1930,1932,0.4,0.45
1,1,1917,1917,1.0,1.0
1,1,1900,1900,1.25,1.25
1,1,1989,1989,2.59,3.89
2,2,1955,1955,6.75,29.95
1,1,1916,1916,3.5,3.5
1,1,1917,1917,0.1,0.1
1,1,1917,1917,0.5,0.5
1,1,1933,1933,1.2,1.2
1,1,1952,1952,1.0,1.0
9,9,1913,1917,0.55,1.75
22,22,1933,1933,0.5,0.5
1,1,1900,1900,0.35,0.35
1,1,1918,1918,0.35,0.35
1,1,2012,2012,32.0,32.0
1,1,1961,1961,1.1,1.1
1,1,1962,1962,0.75,0.75
1,1,1969,1969,1.9,3.25
1,1,1918,1918,0.4,0.4
1,1,1913,1913,0.25,0.25
11,11,1901,1919,0.1,0.4
2,2,1915,1915,0.6,0.6
1,1,1917,1917,0.5,0.5
3,3,1914,1914,0.2,0.2
1,1,1889,1889,1.0,1.0
1,1,1943,1943,0.25,0.25
1,0,1959,1959,0.15,0.15
1,1,1900,1900,0.1,0.1
1,1,1967,1967,1.5,1.5
3,3,1920,1920,0.5,0.9
1,1,1900,1900,1.0,1.0
16,16,1861,1966,0.1,1.3
1,1,1905,1905,0.35,0.35
1,1,1961,1961,2.6,2.6
1,1,1913,1913,0.4,0.4
1,1,1946,1946,0.41,0.41
17,17,1916,1933,0.35,0.8
1,1,1905,1905,0.45,0.45
1,1,1900,1900,0.75,0.75
1,1,1907,1907,0.1,0.1
1,1,1905,1905,0.25,0.25
5,5,1900,1900,0.3,0.3
3,3,1943,1943,0.2,0.3
3,3,1958,1958,3.0,3.0
2,2,1947,1962,0.5,0.65
1,1,1959,1959,14.5,14.5
1,1,1900,1900,0.35,0.35
1,1,1939,1939,0.6,0.6
1,1,1901,1901,0.15,0.15
2,2,1977,1977,10.0,10.0
1,1,1960,1960,3.1,3.1
3,3,1905,1906,0.6,0.6
2,2,1917,1917,0.25,0.3
1,1,1954,1954,4.5,4.5
2,2,1959,1959,3.75,3.75
1,1,1893,1893,0.5,1.0
24,24,1896,1940,0.2,25.0
216,222,1859,1953,0.05,10.0
1,1,1918,1918,0.9,0.9
3,3,1940,1949,0.3,0.5
2,2,1918,1918,0.55,0.65
1,1,1954,1954,0.7,0.7
2,2,1884,1900,2.0,4.0
1,1,1916,1916,0.21,0.21
2,2,1985,1985,4.25,4.25
1,1,1940,1940,0.3,0.3
1,1,1900,1900,1.25,2.5
1,1,1918,1918,0.4,0.4
1,1,1901,1901,0.12,0.12
1,1,1986,1986,4.75,4.75
1,1,1914,1914,0.5,0.5
10,10,1939,1952,0.8,2.55
1,1,1912,1912,1.5,1.5
4,4,1900,1900,0.3,0.3
1,1,1918,1918,0.75,0.75
1,1,1917,1917,0.75,0.75
1,1,1917,1917,1.0,1.0
1,1,1918,1918,2.25,2.25
2,2,1917,1917,6.0,6.0
1,1,1914,1914,0.3,0.3
3,3,1918,1918,0.35,0.35
5,6,1940,1955,0.15,0.15
1,1,1954,1954,1.0,1.0
2,2,1917,1918,0.3,0.35
1,1,1916,1916,3.0,6.0
1,1,1918,1918,0.75,0.75
6,6,1917,1918,0.1,0.15
4,4,1918,1918,0.7,0.7
3,3,1948,1967,0.7,3.0
1,1,1933,1933,0.9,0.9
1,1,1939,1939,0.45,0.45
2,2,1912,1913,0.1,0.3
3,3,1946,1948,0.25,0.35
15,15,1900,1943,0.2,0.55
1,1,1900,1900,0.6,1.1
1,1,1944,1944,0.35,0.35
1,1,1944,1944,1.35,1.35
1,1,1913,1913,0.1,0.1
2,2,1900,1900,1.0,1.0
1,1,1948,1948,2.45,2.45
2,2,1901,1901,0.25,0.25
1,1,1917,1917,0.2,0.2
6,6,1900,1901,1.4,2.5
1,1,1914,1914,0.05,0.05
9,9,1938,1966,0.45,1.35
16,16,1901,1959,0.05,0.25
1,1,1894,1894,0.1,0.1
2,2,1939,1939,0.5,1.75
1,1,1957,1957,3.0,3.0
1,1,1962,1962,4.25,4.25
1,1,1940,1940,0.2,0.3
1,0,1851,1851,0.13,0.13
2,2,1943,1943,0.25,0.25
1,1,2000,2000,9.75,9.75
1,1,1917,1917,0.25,0.25
1,1,1939,1939,0.35,0.35
1,1,1914,1914,0.45,0.45
1,1,1917,1917,0.75,0.75
1,1,1917,1917,0.45,0.45
1,1,1961,1961,2.25,2.25
1,1,1901,1901,0.25,0.25
1,2,1946,1946,1.1,1.1
2,2,1896,1901,0.9,1.0
2,2,1900,1914,0.5,0.9
1,1,1905,1905,0.25,0.25
1,1,1914,1914,2.0,2.0
1,1,1900,1900,0.15,0.15
1,1,1918,1918,0.75,0.75
1,1,1900,1900,0.15,0.15
1,1,1864,1864,1.5,1.5
6,6,1900,1917,0.4,0.6
1,1,1895,1895,1.5,1.5
1,1,1884,1884,1.0,2.0
1,1,1955,1955,3.0,3.0
1,1,1940,1940,0.5,0.5
1,1,1940,1940,0.35,0.35
1,1,1917,1917,0.4,0.4
1,1,1917,1917,0.6,0.6
2,3,1914,1914,0.35,0.35
2,2,1954,1955,0.65,0.65
1,1,1906,1906,0.75,0.75
3,3,1900,1900,0.3,0.3
2,2,1962,1962,1.25,1.25
2,2,1918,1919,0.25,0.35
1,1,1917,1917,0.35,0.35
1,1,1894,1894,0.15,0.15
1,1,1940,1940,0.3,0.3
1,0,1962,1962,3.25,3.25
3,3,1918,1918,5.0,5.0
4,4,1913,1914,0.45,0.45
1,1,1914,1914,0.5,0.5
1,1,1906,1906,0.25,0.25
1,1,1957,1957,1.95,1.95
29,32,1899,1917,0.25,0.4
1,1,1970,1970,4.85,5.85
1,1,1899,1899,1.0,16.0
1,1,1917,1917,0.5,0.5
1,1,1917,1917,0.75,0.75
1,1,1918,1918,0.1,0.1
1,0,1915,1915,0.25,0.25
1,1,1962,1962,2.25,2.25
2,2,1953,1958,0.65,0.7
3,3,1900,1901,0.3,0.3
1,1,1918,1918,1.25,1.25
1,1,1967,1967,0.3,0.3
1,1,1914,1914,0.3,0.3
1,1,1914,1914,1.25,1.25
1,1,1910,1910,1.4,2.5
2,2,1946,1948,1.5,1.8
1,1,1912,1912,1.25,1.25
1,1,1940,1940,0.65,0.65
2,2,1918,1918,0.25,0.35
5,5,1917,1917,0.2,1.5
1,0,1856,1856,2.0,2.0
1,1,1920,1920,0.5,0.5
1,1,1955,1955,1.5,2.5
1,1,1917,1917,0.25,0.25
1,1,1900,1900,0.35,0.35
1,1,1918,1918,1.0,1.0
2,2,1901,1901,0.25,25.0
1,1,1901,1901,4.0,4.0
3,3,1900,1900,0.4,0.75
1,1,1914,1914,0.3,0.3
2,2,1901,1907,1.35,2.5
6,6,1888,1913,0.35,0.35
1,1,1918,1918,0.15,0.15
1,1,1913,1913,0.1,0.2
1,1,1917,1917,0.75,0.75
1,1,1914,1914,20.0,20.0
1,1,1971,1971,80.0,80.0
1,1,1945,1945,1.3,1.3
2,2,1943,1943,0.45,0.45
2,2,1900,1900,0.15,0.6
1,1,1967,1967,0.15,0.15
1,1,1900,1900,0.15,0.15
11,11,1907,1917,0.3,0.45
1,1,1933,1933,0.5,0.5
8,8,1899,1945,0.2,25.0
1,1,1913,1913,0.55,0.55
1,1,1914,1914,0.75,0.75
1,1,1973,1973,1.5,1.5
2,2,1899,1933,0.3,0.4
1,1,1955,1955,1.95,1.95
4,4,1900,1906,0.35,35.0
6,6,1913,1914,0.05,0.05
1,1,1907,1907,0.75,0.75
1,1,1892,1892,0.1,0.1
1,1,1948,1948,0.35,0.5
1,1,1892,1892,0.1,0.1
1,1,1913,1913,0.2,0.2
38,38,1885,1917,0.15,0.5
1,1,1941,1941,1.0,1.0
1,1,1984,1984,1.95,1.95
5,5,1900,1905,1.0,1.5
2,2,1900,1900,0.25,0.25
1,1,1915,1915,0.15,0.15
2,2,1919,1919,0.4,0.4
1,1,1961,1961,3.75,3.75
1,1,1986,1986,4.75,4.75
1,1,1917,1917,1.25,1.25
1,1,1917,1917,0.2,0.2
3,3,1900,1900,0.1,0.1
2,2,1913,1919,0.45,0.45
3,3,1947,1955,0.68,0.9
1,1,1957,1957,1.95,1.95
2,2,1913,1913,0.35,0.6
1,1,1901,1901,1.5,3.0
1,1,1914,1914,0.3,0.3
1,1,1955,1955,2.0,2.0
1,1,1953,1953,1.75,1.75
1,1,1957,1957,2.1,2.1
1,1,1915,1915,0.25,0.25
1,1,1900,1900,0.5,0.5
3,3,1917,1917,7.0,7.5
1,1,1917,1917,0.25,0.25
109,113,1933,1969,0.6,1.95
19,20,1913,1913,0.05,10.0
2,2,1898,1933,0.15,0.25
2,2,1941,1941,0.2,0.2
1,1,1892,1892,0.75,12.0
36,37,1892,1975,0.5,4.75
2,2,1912,1912,0.75,0.75
1,1,1918,1918,1.5,2.75
10,10,1900,1919,0.25,0.25
1,1,1901,1901,0.25,0.4
2,2,1914,1914,2.75,2.75
1,1,1933,1933,0.4,0.4
1,1,1957,1957,2.5,2.5
1,1,1917,1917,1.25,1.25
8,8,1914,1918,0.85,2.5
3,3,1901,1901,0.4,0.4
1,1,1955,1955,6.0,6.0
2,2,1912,1912,0.3,0.35
2,2,1917,1918,0.65,0.65
1,1,1917,1917,0.75,0.75
2,2,1958,1962,2.45,2.75
1,1,1937,1937,0.75,0.75
1,1,1918,1918,0.65,0.65
22,22,1910,1961,1.0,1.1
1,1,1959,1959,0.7,0.7
2,2,1918,1918,0.9,1.0
1,1,1977,1977,6.95,6.95
1,1,1900,1900,0.9,1.75
2,2,1941,1944,0.4,0.5
1,1,1955,1955,2.5,2.5
1,1,1912,1912,0.25,0.25
2,2,1914,1914,0.1,0.1
1,1,1963,1963,0.7,0.7
1,1,1918,1918,0.75,0.75
1,1,1919,1919,0.1,0.1
1,1,1901,1901,0.75,0.75
1,1,1943,1943,0.8,0.8
1,1,1987,1987,1.25,3.95
1,1,1949,1949,1.6,1.6
15,15,1896,1905,1.75,4.0
1,1,1905,1905,0.25,0.25
1,1,1958,1958,2.75,2.75
1,1,1918,1918,0.55,8.75
8,8,1933,1933,0.35,0.35
2,2,1918,1918,0.3,0.3
7,7,1898,1905,0.2,0.2
1,1,1913,1913,0.1,0.1
1,1,1914,1914,0.3,0.3
1,1,1944,1944,0.55,0.75
1,1,1900,1900,0.25,0.25
1,1,1914,1914,0.25,5.5
1,1,1998,1998,10.99,10.99
4,4,1914,1914,0.25,0.4
1,1,1917,1917,0.25,0.25
3,3,1899,1906,0.4,0.4
1,1,2000,2000,2.45,2.45
1,1,1913,1913,0.45,0.45
1,1,1899,1899,0.6,0.6
24,24,1916,1918,0.2,0.6
2,2,1918,1938,0.9,0.9
2,2,1918,1918,0.6,0.6
